new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
349,各 [MASK]  !,种,位,-0.07920046150684357,"位, 种, 家","-0.0792, -4.3544, -4.8725"
350,捧 [MASK]  吧,个,场,-0.07230762392282486,"场, 杯, 名","-0.0723, -3.5571, -5.8245"
351,林 夏 相亲 这 [MASK] 太  了,段,个,-1.2403985261917114,"个, 些, 样","-1.2404, -1.8694, -1.9677"
352,去 领取 就 [MASK]  就 可以 点亮 头像 下面 的 小 房子 。,个,餐,-1.643530249595642,"餐, 点, 行","-1.6435, -1.8980, -2.1994"
353,没有 了 一 [MASK]  是 谁 说 这个 习惯 一定 不 会 少,句,个,-1.2881462574005127,"个, 点, 样","-1.2881, -1.4155, -2.2814"
354,做 了 [MASK]  吓 得 我 半死 上网 查 了解 梦 才 知道 是 好 事 万 岁 万 岁 啊,个,个,-0.5913400650024414,"个, 次, 只","-0.5913, -2.2541, -3.2969"
355,"我 参与 了 2012 年 首 [MASK] CCTV 网络  最 想 看到 的 内地 明星 , 投给 了 唐嫣 这个 选项 。",届,届,-0.41795358061790466,"届, 轮, 发","-0.4180, -2.6866, -2.6979"
356,"人生 就 像 一 [MASK]  , 途径 许多 驿站 。",列,路,-0.4660632908344269,"路, 行, 趟","-0.4661, -1.8107, -2.9157"
357,解放 了 下 [MASK]  就 能 回 武汉 了,个,班,-0.9647691249847412,"班, 次, 面","-0.9648, -1.0219, -2.1590"
358,"昨晚 才 去 的 长安街 龙 凤 海鲜 酒楼 , 今天 B [MASK] 就  说 被 烧掉 了 ?",栋,楼,-2.2723095417022705,"楼, 门, 下","-2.2723, -2.3322, -2.8016"
359,"朝着 那 [MASK]  , 前进 !",个,个,-0.660366415977478,"个, 些, 处","-0.6604, -1.6683, -2.5641"
360,起来 第一 [MASK]  都 是 这样 的 嘛 !,件,次,-0.6621493101119995,"次, 章, 集","-0.6621, -3.0150, -3.1140"
361,疯狂 的 一 [MASK] 半  美图秀秀 Android 版,个,点,-0.3330180048942566,"点, 个, 对","-0.3330, -2.1776, -3.0720"
362,人肉 搜索 是 一 [MASK] 很 深 的  到 现在 我 也 不 能 说 我 掌握 得 有 多好 倒 是 希望 以后 我 都 不 会 再 用到 了 最 起码 不 要 再 为 自己 所 用 了,门,个,-0.6917546987533569,"个, 门, 种","-0.6918, -1.2379, -1.9975"
363,"我 在 快乐 购 , 过年 各 [MASK] 红  挂起",种,种,-0.49836647510528564,"种, 家, 样","-0.4984, -1.8003, -3.0942"
364,也 是 最后 一 [MASK]  !,首,次,-0.688762366771698,"次, 场, 个","-0.6888, -2.1751, -2.9034"
365,"这么 重要 的 时刻 , 发 [MASK]  提醒 一下 各位 我 也 很 高调 !",个,帖,-0.23002392053604126,"帖, 声, 点","-0.2300, -2.0138, -4.3448"
366,"弱智  欢乐 多 , 做 [MASK] 快乐 的 弱智 儿童 吧 !",个,个,-0.008453895337879658,"个, 些, 只","-0.0085, -5.7920, -6.1087"
367,"做 一 [MASK] 淡淡 的  , 不浮不躁 , 不争 不 抢 , 不 去 计较 浮华 之 事 , 不 是 不 追求 , 只是 不 去 强求 。",个,个,-0.10496392101049423,"个, 种, 颗","-0.1050, -2.9927, -3.9605"
368,"买 了 三 [MASK]  , 花 了 50 !",个,个,-1.7457356452941895,"个, 件, 瓶","-1.7457, -1.8083, -2.6350"
369,后面 还 跟 着 [MASK]  。,辆,等,-1.9830156564712524,"等, 行, 下","-1.9830, -2.3162, -2.8358"
370,从 多 [MASK]  对 新浪 微博 和 Twitter 进行 了 比较 。,个,处,-0.3014058768749237,"处, 点, 个","-0.3014, -3.0053, -3.1328"
371,"第一 [MASK] 看 了 爱 的  , 完全 被 KAME 征服 了 。",次,次,-0.1550344079732895,"次, 眼, 集","-0.1550, -2.1387, -5.2383"
372,"一 [MASK]  孤苦 伶仃 的 , 被 抛弃 的 感觉 很 不 爽啊 !",个,个,-0.15455038845539093,"个, 种, 样","-0.1546, -3.2630, -3.6630"
373,第一 [MASK]  。,班,次,-1.4563233852386475,"次, 章, 集","-1.4563, -1.5318, -2.7785"
374,不 要 让 别人 影响 你 对 [MASK]  的 独特 看法 。,幅,世,-1.7722268104553223,"世, 家, 面","-1.7722, -2.2593, -2.8164"
375,"今天 我 做 了 一 [MASK] 艰难 的  , 决定 进入 故宫 做 导游 工作 。",个,个,-0.511196494102478,"个, 件, 些","-0.5112, -1.4003, -3.0946"
376,"大家 新年 快乐 , 我 临 睡 前 抽 [MASK]  !",个,身,-2.202817678451538,"身, 手, 个","-2.2028, -2.3171, -2.6339"
377,今天 第一 [MASK]  可是 熏 死 我 了 薰衣草 的 威力 不 可 忽视 啊,次,次,-1.4411327838897705,"次, 个, 张","-1.4411, -2.6957, -2.8247"
378,"难得 的 一 [MASK] 小  , 还 搞 起来 腼腆",次,个,-0.8556225895881653,"个, 点, 身","-0.8556, -1.5222, -2.8402"
379,"所以 , 不 要 小看 任何 一 [MASK]  , 哪怕 是 看上去 天真无邪 的 孩童 , 他们 也 有 自己 的 思想 。",个,个,-0.20803315937519073,"个, 种, 位","-0.2080, -3.0134, -3.1845"
380,也 对 得 起 我 龙年 的 第一 天 就 熬 了 [MASK]  看 球 !,个,个,-0.9393062591552734,"个, 点, 班","-0.9393, -1.7140, -2.9934"
381,Lightroom 一 [MASK] 比 photoshop 更 好用 的 图片 处理 软件 学院 频道 ,款,个,-0.6032800078392029,"个, 款, 些","-0.6033, -1.0301, -3.2058"
382,"好像 那 [MASK]  , 没有 牵挂 的 聚 在一起 , 挥霍 青春 。",班,样,-0.516005277633667,"样, 些, 个","-0.5160, -1.5091, -2.8315"
383,15 [MASK] 的 孩子  改期 了 聚会 是 有 的 也许 过 年 后,班,号,-1.6670628786087036,"号, 班, 分","-1.6671, -2.0925, -2.1951"
384,农行 陷入 拒付 门 储户 2 千 存款 20 年 变 9 万 [MASK] 拒付  ZAKER,遭,遭,-0.8680207133293152,"遭, 行, 次","-0.8680, -2.6267, -2.6759"
385,所以 像 不 需要 那 [MASK]  一样 地 工作 吧 像 从 没 被 伤害 过 地 勇敢 去 爱 吧 像 旁若无人 般 地,笔,样,-0.3210657835006714,"样, 些, 个","-0.3211, -2.5124, -2.6701"
386,"6 [MASK]  当 乐趣 , 你 就 会 满怀信心 。",把,节,-1.3966047763824463,"节, 只, 世","-1.3966, -2.0344, -2.6702"
387,世 怎么 会 有 这样 不 要 脸 我 明明 做 的 是 长久 的 没到 一 [MASK]  就 回复 了 原样 他们 还 说 你 自己 头发 不 好 真 不 要 脸,个,步,-1.2351666688919067,"步, 点, 分","-1.2352, -1.2718, -2.8430"
388,有 时候 不 是 不 信任 只 是 因为 比 别人 更 在乎 更 怕 失去 我们 总 在 寻找 一 [MASK]  的 瞬间 以及 那 瞬间 后面 的 人 再 累 再 苦 再 疼 也 只 是 为了 你 能 喜欢 我 而已 现在 我 不 再 爱 你 你 不 值得,个,起,-0.1386999487876892,"起, 个, 次","-0.1387, -3.1469, -3.6848"
389,微博 给 我 安全感 啦啦 啦啦 第一 [MASK]  成绩单,次,份,-1.4257696866989136,"份, 张, 个","-1.4258, -1.5222, -1.5495"
390,雨势 今起 渐 掹申城 气温 周五 速 跌 年初一 将 达 0 [MASK] 前  出租车 一 车 难 求 叫 车难 可能 持续 至 小 年夜 上海普,节,点,-0.28967103362083435,"点, 节, 号","-0.2897, -1.6129, -4.2060"
391,吸血鬼 第三 [MASK]  好 恐怖 啊 呼呼,季,季,-0.5309208631515503,"季, 章, 集","-0.5309, -1.8360, -1.9662"
392,用 手机 看 了 一早 上 电影 才 用完 500 M 流量 还 有 1G 要 加油 于是 说 这 [MASK] 在 月结 前 不 用完 流量 就 会 觉得 亏 了 的  是 怎么回事,种,样,-1.0646854639053345,"样, 种, 个","-1.0647, -1.1113, -1.5300"
393,", 我 把 最 好 的 一 [MASK]  惹 生气 了 我 错 了 我 真的 错 了 。",个,次,-1.519787073135376,"次, 面, 个","-1.5198, -2.2854, -2.3231"
394,最后 我 买 了 两 [MASK] 丑  !,瓶,个,-0.4833700954914093,"个, 张, 只","-0.4834, -2.1292, -2.3623"
395,"你 知道 自己 从来 不 幼稚 , 只是 有 那么 点 不 理智 , 豁然 后 看到 原来 的 自己 , 还 是 比较 喜欢 那 [MASK]  。",个,样,-1.257101058959961,"样, 种, 些","-1.2571, -1.5380, -1.5726"
396,"八点半 吃 的 早餐 , 现在 九点半 就 肚子 饿 了 , 还 有 两 [MASK]  怎么 过 ?",个,餐,-0.27315986156463623,"餐, 点, 个","-0.2732, -1.8288, -3.7313"
397,"人生 真 他妈 是 一 [MASK] 华美 的  , 里面 爬满 了 虱子 。",袭,个,-1.0268421173095703,"个, 样, 片","-1.0268, -2.2282, -2.2873"
398,"泥马 啊 , 窝 一 [MASK]  睡觉 , 睡 死得 了 蛋疼 的 一 比 , 既然 都 说 老娘 是 废物 了 还 干 毛 絮絮叨叨 的 !",肚子,起,-0.910038411617279,"起, 下, 个","-0.9100, -2.2654, -2.2913"
399,我 在 這裡万 科 运河东 1 [MASK] 一 期  了 。,号,号,-0.31950846314430237,"号, 栋, 楼","-0.3195, -2.3926, -3.2108"
400,照 [MASK] 像 还 这么 小  !,个,头,-0.5451391935348511,"头, 片, 个","-0.5451, -1.3085, -3.0014"
401,你 是 第二 [MASK] 在 我 面前 掉 眼泪 的 ,个,次,-0.14134058356285095,"次, 个, 位","-0.1413, -2.1564, -5.3762"
402,要 不 要 去 看 [MASK]  呢 。,个,下,-0.18011309206485748,"下, 个, 点","-0.1801, -3.0635, -3.2779"
403,"一 大 [MASK] 的 短信  , 电话 一大早 被 打爆 !",堆,堆,-0.34057876467704773,"堆, 波, 串","-0.3406, -2.8458, -3.0183"
404,送给 一 [MASK] ,对,个,-1.264726161956787,"个, 家, 下","-1.2647, -2.2654, -2.2902"
405,我 家 三 [MASK] ,朵,家,-1.1184310913085938,"家, 班, 位","-1.1184, -3.3767, -3.6014"
406,有 [MASK]  空虚 的 美眉 介绍 给 你,个,个,-0.8422533273696899,"个, 些, 把","-0.8423, -1.5112, -2.0649"
407,"一 [MASK]  和 男孩 相亲 , 女孩 见 男孩 高高大大 , 心 中 大喜 , 就 问 男孩 你 有 几 米 高 啊 ?",个,次,-0.06276974827051163,"次, 个, 回","-0.0628, -3.9150, -4.9286"
408,下 [MASK] 再 也 不  了 。,次,次,-0.02157435193657875,"次, 班, 场","-0.0216, -5.1803, -5.5932"
409,刚刚 所 发生 的 就 当是 生命 老人 给 我 开 的 一 [MASK] 小小 的  。,个,个,-0.5480403304100037,"个, 瓶, 间","-0.5480, -2.0101, -3.5069"
410,想 找到 一 [MASK] 愿意 陪 我 戴上 属于 我们 的 爱 的  。,个,个,-0.08687767386436462,"个, 位, 份","-0.0869, -2.6950, -6.0188"
411,"58 [MASK]  , 满意 久久 !",团,分,-0.050912726670503616,"分, 次, 楼","-0.0509, -4.1662, -4.7771"
412,"铁甲 钢 拳 感觉 很 棒 啊 , 不过 让 我 最 在意 的 还 是 那 萌萌 的 小 男 猪脚 , 各 [MASK]  让 身为 正太控 的 我 彻底 喷鼻血",种,种,-0.053350526839494705,"种, 个, 位","-0.0534, -3.2305, -5.3532"
413,嗯 找 [MASK] 罗  全 这样 的 也 就 算是 天赐 良缘 啦 !,个,个,-0.11518272757530212,"个, 些, 回","-0.1152, -3.8352, -3.9465"
414,"杭州 试 推  期末 免考制 , 游园会 代替 期末考 今年 , 杭州市 10 多 [MASK] 小学 推出 期末 免考制 , 代之以 游园会 。",所,所,-0.22611857950687408,"所, 次, 个","-0.2261, -2.2065, -3.8158"
415,"老家 凌晨 5 点 起床 去 挨家挨户 给 长辈 拜年 的 习俗 真 受 不 了 , 我 2 点 多 才 睡 啊 , 才 睡 2 [MASK]  啊 。",个,点,-0.03501695394515991,"点, 个, 次","-0.0350, -4.3858, -4.9982"
416,"过年 了 , 领导 送一 [MASK]  , 说 放 在 办公室 里 避邪 的",颗,个,-1.2793407440185547,"个, 盒, 块","-1.2793, -1.8667, -2.8140"
417,谁 给 我 [MASK] ,个,家,-1.9864897727966309,"家, 个, 道","-1.9865, -3.1374, -3.2572"
418,"每 晚 你 会 通过 手机 给 几 [MASK]  说 晚安 , 清晨 醒来 你 希望 看到 谁 又 或者 说 希望 谁 正 温柔 地 充满 爱意 地 看 着 你",个,个,-0.25011777877807617,"个, 位, 句","-0.2501, -2.2236, -3.6539"
419,找到 了 可以 学 一 [MASK] 的 新歌  怕 水,下,下,-1.2275456190109253,"下, 点, 些","-1.2275, -1.4675, -1.6784"
420,收藏 了 读心 人 第 2 [MASK] 视频  分享,季,集,-0.5602028369903564,"集, 季, 个","-0.5602, -1.2857, -3.2568"
421,中午 和 同事 吃 饭时 照例 海阔天空 一 [MASK]  。,番,样,-0.9141422510147095,"样, 下, 片","-0.9141, -2.2529, -2.2652"
422,"我 的 朋友 通过 我 跟 我 的 朋友 认识 了 , 然后 现在 两 [MASK]  关系 比 跟 我 还 好 。",个,个,-0.19871899485588074,"个, 家, 位","-0.1987, -2.1918, -3.8010"
423,"下午 跟 姐姐 视频 之后 姐姐们 就 禁 不 住 思乡 情切 马上 开车 回来 , 杭州 回来 1 [MASK]  40 分钟 就 到 了 。",个,个,-1.0775175094604492,"个, 点, 路","-1.0775, -1.1758, -2.4157"
424,瞳孔 深红色 于是 世界 沉入 黄昏 头发 银白色 接着 天地 升起 黎明 无数 [MASK]  离开 无尽 的 大雪 回来 我 知道 你 站 在 我 背 后 安静 的 站 在 背后 点燃 了 一 整个 重 楼 。,只,次,-0.20236174762248993,"次, 个, 路","-0.2024, -2.4063, -4.3879"
425,而且 一 [MASK] 把 的  。,把,把,-0.01730075106024742,"把, 手, 个","-0.0173, -5.4137, -5.8202"
426,"Travel toolkit 里 的 耳塞 派上 用场 了 , 头一 [MASK]  睡 得 安稳 , 新年 新 气象 !",遭,次,-0.21688567101955414,"次, 回, 个","-0.2169, -2.0438, -3.8379"
427,苹果 书店 三 天 卖 了 35 万 [MASK] 电子  啦 !,册,本,-1.5727548599243164,"本, 个, 台","-1.5728, -1.6712, -1.8268"
428,"有 人 说 有 话 直 说 , 不 要 憋着 , 才 是 兄弟 太 幼稚 了 无话不说 的 兄弟 是 小时候 所谓 兄弟 殊 不 知 一 [MASK] 成熟 的  对 朋友 该 拿捏 的 是 什么",个,个,-0.020765746012330055,"个, 位, 名","-0.0208, -4.9407, -5.5234"
429,昨晚 睡觉 冷得 半死 某 人 11 点 多 下班 回来 往 被窝 里 伸进 一 [MASK]  然后 我 就 暖乎乎 地 一 觉 睡 到 天亮 谢 啦 !,个,把,-0.45946574211120605,"把, 根, 个","-0.4595, -2.1143, -3.2791"
430,"要 找 一 [MASK] 自己 喜欢 又 喜欢 自己 的  在一起 , 又 有 美好 结局 , 实在 太 难 , 叫人 不 敢 期待 。",个,个,-0.04875336214900017,"个, 对, 位","-0.0488, -3.7415, -5.2843"
431,我 应该 感到 很 幸福 才 对 有 [MASK]  知道 我 没 车 回去 二话不说 就 来 接 我,个,个,-0.8221865296363831,"个, 些, 位","-0.8222, -1.9327, -2.4666"
432,"大年初四 , 财神 兵 分 五 [MASK] 正向 你 家 进发东路  , 西路 聚财 , 南路 敛财 , 西路 纳 财 , 中路 发财 。",路,路,-0.0030377106741070747,"路, 道, 行","-0.0030, -6.2202, -7.8205"
433,"孤单 只 表示 身边 没有 别人 , 但 寂寞 是 一 [MASK] 你 无法 将 感受 跟 别人 沟通 或 分享 的 心理  。",种,种,-0.013588182628154755,"种, 个, 些","-0.0136, -4.4559, -7.5977"
434,"刚才 一 [MASK]  停 在 拐角 角落 , 问题 是 它 对面 也 停 了 车 。",辆,辆,-0.5651318430900574,"辆, 个, 家","-0.5651, -2.1493, -2.2580"
435,唉哟 的 那 [MASK]  呀 1327649022477,个,个,-0.5334393382072449,"个, 些, 种","-0.5334, -2.5748, -3.0882"
436,发 了 两 [MASK]  居然 有 这个 介货 不 是 种 在 路边 美化 环境 的么 谁 能 告诉 我 这 到底 怎么 吃 啊,箱,次,-1.9072190523147583,"次, 个, 条","-1.9072, -1.9435, -2.0026"
437,你 看 你 那 [MASK] ,个,家,-2.0972437858581543,"家, 个, 等","-2.0972, -2.5667, -3.5144"
438,"Hardpack 情 義兩 難全 之 玩爆 你 個腎 第 8 [MASK] 台灣  KB 東區 兜個圈 撻嘢 嚇親 范曉萱 萬眾 期待 台灣篇 , 爆 范曉萱 真 係堅 , KB 撻完嘢 走先 , 留 低 萱萱 一 頭煙 , 究竟 KB 去 咗邊 大家 一齊去 睇片 !",回,集,-0.26345205307006836,"集, 章, 回","-0.2635, -2.7003, -3.0451"
439,现在 都 不 演 这 [MASK]  的 角色 了 !,种,样,-0.01695246808230877,"样, 类, 种","-0.0170, -4.8736, -5.7406"
440,"亲爱 勒雪 , 虽然 你 清早 八 晨 一 [MASK]  打扰 了 我 美 梦 , 但是 我 和婷 还是 最 爱 你勒 !",通,点,-0.21772876381874084,"点, 次, 个","-0.2177, -3.5592, -3.6554"
441,"祝贺 祝贺 马大帅 同学 顺利 通过 第一 关 , 撒 花 撒 花 zeng [MASK]  棒 也 预祝 接 下来 得 两 关 顺利 通过 噢 。",棒,棒,-0.000972385925706476,"棒, 发, 手","-0.0010, -8.0521, -9.0028"
442,佩佩 就 是 TM [MASK]  。,个,头,-2.392594814300537,"头, 口, 朵","-2.3926, -2.9231, -3.1172"
443,再 和 大家 分享 一 [MASK] 外国  的 cos 道具 服装 和 强大 的 后期 想 知道 更 多 外国 cos 推荐 关注 的 微博 喜欢 的 就 转 走 吧 原文 地址,组,下,-0.27207913994789124,"下, 些, 个","-0.2721, -2.0086, -3.4550"
444,每 [MASK]  都 不 忘 让 噩梦 吓醒 记 我 记得 那么 清,个,次,-0.03663128986954689,"次, 回, 个","-0.0366, -4.3479, -4.7160"
445,"初三 今天 出发 顺德 早起 , 泡 [MASK]  再 更 衣 !",个,面,-0.5892115831375122,"面, 点, 个","-0.5892, -2.1831, -2.6711"
446,"给 自己 [MASK]  , 明天 午饭 晚饭 不 准 吃 了 , 哪儿 也 不 去 了 , 回家 反省 去 大家 找找 我 在 哪 ?",个,点,-1.5125961303710938,"点, 下, 发","-1.5126, -1.5526, -2.7282"
447,"何必 呢 , 总 会 有 那么 一 [MASK]  出现 的 不 是 吗 ?",个,次,-1.487662434577942,"次, 个, 幕","-1.4877, -1.4984, -1.7858"
448,后来 才 知道 后者 是 前者 旗下 的 另 一 [MASK]  。,个,员,-1.0384324789047241,"员, 支, 队","-1.0384, -1.7086, -2.6061"
449,"在 桂平 西山 龙华寺 看到 的  , 师父 说 这 是 第四 [MASK] 灵芝",株,次,-1.354837417602539,"次, 张, 层","-1.3548, -2.3008, -2.8409"
450,"做 一 [MASK] 坚强 的  , 坦然 面对 , 勇敢 体会 。",个,个,-0.008459005504846573,"个, 名, 颗","-0.0085, -5.7302, -6.0859"
451,还是 那 [MASK]  雪后,棵,场,-0.22498947381973267,"场, 个, 片","-0.2250, -2.9923, -3.0114"
452,"原来 感 叫 抓字虱 , 原来 感叫扮 可怜 , 原来 我 已经 学识 每 打 完 一 [MASK]  都 爆 粗",次,局,-1.8422085046768188,"局, 次, 场","-1.8422, -1.9963, -2.0516"
453,"等 遇上 盗猎者 的 时候 , 仅 有 队长 和 记者 , 面对 盗猎 者 数十 [MASK]  盗猎者 利诱 的 , 日 泰 队长 依然 毫 不 畏惧 , 最终 命丧 枪口 。",杆,名,-0.40533751249313354,"名, 个, 次","-0.4053, -1.4488, -3.2672"
454,"在 游戏 大树 中 获得 了 成就 紫色 闪电 , 成为 微博 第 18 [MASK] 获得 该 成就 的  , 你 想 和 TA 比 试 一下 吗",位,位,-0.55906742811203,"位, 个, 名","-0.5591, -1.0577, -2.8367"
455,"虽然 由于 种种 原因 不 能 回家 过年 , 但 大年 初一 在 和 最 好 的 朋友 一起 游 公园 中 度过 , 原有 的 郁卒 也 渐渐 淡化 , 感觉 也 别 有 一 [MASK]  !",番,番,-0.01965368539094925,"番, 味, 样","-0.0197, -4.2731, -6.1684"
456,"下午 , 年 前 的 最后 一 [MASK]  , 结束 以后 就 迎来 真正 的 假期 了 , 加油",次,次,-0.5625514984130859,"次, 个, 餐","-0.5626, -2.1229, -2.9015"
457,皇 马 什么 时候 能 赢 一 [MASK] ,次,个,-2.3167948722839355,"个, 场, 家","-2.3168, -2.3968, -2.6605"
458,看看 远处 不 一定 爱 你 的 那 [MASK]  早 就 等 在 那里 。,个,个,-0.2254847139120102,"个, 些, 位","-0.2255, -2.2890, -3.7480"
459,最近 人 都 跑到 哪去 了 连 [MASK]  影都 看 不 到 今天 真 是 差到 了 极点 了,个,身,-0.9117070436477661,"身, 个, 头","-0.9117, -1.2506, -2.7406"
460,"这 [MASK]  这 两 天 问 的 人 满 多 好客 茶具 大号 孟宗竹 乌金 石 茶盘 茶 具 茶 海特价 67 x 345 x8 , 价格 29800 元 , 见",件,个,-0.4577433168888092,"个, 样, 家","-0.4577, -1.8376, -2.9667"
461,我 很 喜欢 这 [MASK]  。,种,个,-0.7141017317771912,"个, 些, 家","-0.7141, -2.5305, -2.7220"
462,台上 的 十八 [MASK]  是 台下 挤出 空闲 时间 辛苦 排练 的 成果 呀 !,般,位,-1.7562487125396729,"位, 架, 班","-1.7562, -2.1574, -2.3511"
463,"下午 困死 了 , 于是 五点多 开始 睡 , 又 是 乱七八糟 一 [MASK]  。",队,样,-1.8059393167495728,"样, 片, 次","-1.8059, -2.0383, -2.8295"
464,上传 了 6 [MASK]  到 相册 向日葵怂,张,张,-0.16464152932167053,"张, 页, 个","-0.1646, -3.4491, -3.5874"
465,"推荐 给 大家 一 [MASK] 不错 的 小  红烧 肉 的 做法 , 实用 又 方便 , 真的 很 赞 哦 !",个,些,-0.9542311429977417,"些, 个, 种","-0.9542, -1.0951, -1.8117"
466,旁边 坐 着 一 [MASK] 神神 叨叨 不 讲 卫生 的 极品 ,个,个,-0.35051965713500977,"个, 群, 位","-0.3505, -2.1232, -2.5232"
467,"熬夜 , 各 种痘 , 各 [MASK]  , 我 真的 受 不 了 夜生活 了 青瓜 面膜 我 爱 你 , 快点 让 我 的 皮肤 恢复 水嫩 细 滑",种,种,-0.012891056947410107,"种, 个, 类","-0.0129, -5.6139, -6.2965"
468,"我 一直 非常 非常 非常 想要 说 一 [MASK] 非常 帅气 的  , 那 就 是 , 这 辈子 我 买 过 房子 , 也 买 过 车子 , 但是 我 买 过 最 贵 的 , 是 梦想 !",句,句,-0.5745489597320557,"句, 个, 些","-0.5745, -0.8977, -4.7091"
469,上传 了 1 [MASK]  到 相册 迦南,张,张,-0.07600609213113785,"张, 页, 个","-0.0760, -4.2456, -4.7348"
470,一 [MASK]  开 在 空无一人 的 路 上 。,个,路,-0.2745446264743805,"路, 起, 辆","-0.2745, -2.6873, -3.1962"
471,原来 每 [MASK]  都 可以 对号 入座 。,首,次,-1.0387595891952515,"次, 个, 家","-1.0388, -1.0911, -2.4331"
472,上传 了 8 [MASK]  到 相册 最 臭美 的 人 !,张,张,-0.04639671370387077,"张, 个, 页","-0.0464, -4.6450, -4.8511"
473,既然 如此 那么 好 吧 让 我 好好 睡 一 觉 吧 睡 掉 心 中 的 疑惑 睡去 那 [MASK] 力求 真相 的  也 睡去 我 那 日渐 加深 的 黑眼圈 吧 。,份,些,-0.25604012608528137,"些, 个, 种","-0.2560, -1.9095, -3.1288"
474,"做 了 梦 如下 带 着 我 去 完成 一 [MASK] 艰巨 的  , 每 人 身 上 都 背 有 功率 强大 的 电源 。",项,个,-0.5766650438308716,"个, 件, 项","-0.5767, -2.1312, -2.1660"
475,一 [MASK]  春花,组,朵,-1.3330447673797607,"朵, 枝, 束","-1.3330, -1.7553, -2.8947"
476,又 要 备战 新 一 [MASK]  。,轮,轮,-0.3526606559753418,"轮, 季, 波","-0.3527, -2.6551, -2.7791"
477,"这 [MASK]  只要 你 走 过 就 会 自动 伸长 , 然后 到 直 到 承受 不 住 自身 重量 倒下 。",排,样,-0.2554263174533844,"样, 种, 个","-0.2554, -2.6275, -3.2408"
478,"一 [MASK]  半 小时 杀光 , 闲 得 无聊 , 咱就 来 炫炫 富 吧 !",桌,个,-0.04176415130496025,"个, 次, 张","-0.0418, -5.1374, -5.4608"
479,"8 [MASK]  , 完成 !",个,点,-1.1833503246307373,"点, 楼, 分","-1.1834, -2.1061, -2.4067"
480,调 三 [MASK]  就 不 信 明天 起 不 来,个,个,-1.4209363460540771,"个, 次, 分","-1.4209, -1.9284, -2.6172"
481,"到 最后 就 我 一 [MASK]  的 , 搞 毛 啊",个,个,-0.6145557165145874,"个, 样, 家","-0.6146, -1.8216, -2.6277"
482,"我 的 飞车 成就 完成  任务 飞跃 地平线 英雄 难度 第 8 关 , 又 要 等待 下 一 [MASK] 剧情 了 。",个,个,-1.216046929359436,"个, 章, 次","-1.2160, -1.9143, -1.9189"
483,一 [MASK] 野 f 等  我 整 。,堆,堆,-1.8029975891113281,"堆, 个, 些","-1.8030, -1.8571, -2.5352"
484,"发 一 [MASK] 今天 败 得 水仙 的  , 看看 明天 会 开 了 多少",张,个,-1.2428979873657227,"个, 张, 条","-1.2429, -1.5762, -2.0195"
485,"看见 陈大可 她 我 就 想起 了 我 前 [MASK] 准  , 我 还 不 能 像 李小璐 那么 面 , 打 起来 就 不 好 了 啦 , 我 这 也 是 为 和谐 社会 做 贡献 , 祝你 早日 找到 大面 瓜 媳妇儿 。",任,辈,-0.3905363082885742,"辈, 对, 段","-0.3905, -2.9226, -3.2898"
486,"这 是 游人 曾 为 龙庆峡 拟 的 一 [MASK]  , 或许 , 它 道出 了 这 片奇山 丽水 的 底蕴 。",副,幕,-1.361289620399475,"幕, 句, 笔","-1.3613, -1.5548, -1.8194"
487,"扇面 墙 背面 塑 有 玲珑 别致 的 须弥山 , 山间 塑有 罗汉 狮象 等 , 中部 有 一 [MASK] 明代 彩塑 观音  , 头 戴 宝冠 , 肩 披 璎珞 飘带 , 胸 臂 裸露 圆润 , 一 足踏莲 , 一 足 踞起 , 双 手 抚膝 。",尊,尊,-0.06588410586118698,"尊, 座, 位","-0.0659, -3.7138, -4.7343"
488,四 期 不 看 城画然 後 好像 不 認識 了 翻 兩三頁 就 是 篇 想 假裝 不 是 廣告 的 廣告 大膽 的 配圖 一 大 [MASK]  的 文字 原來 的 小 清新 大 希望 去 哪 兒了,片,堆,-0.35719484090805054,"堆, 串, 段","-0.3572, -2.5226, -2.5519"
489,很 久 没有 坐 过 家 里 的 公车 了 去 问 朋友 结果 朋友 一 [MASK] 看 外星人 的  说道 你 还是 不 是 梅州 人好 郁闷 啊,副,脸,-0.4291709065437317,"脸, 眼, 路","-0.4292, -1.6766, -3.3997"
490,"刚刚 在 德克萨斯 扑克 游戏 中 与 同桌 PK , 以 一 [MASK] 葫芦  赢取 了 198 筹码 !",手,个,-0.7064064741134644,"个, 根, 条","-0.7064, -2.0109, -2.3411"
491,到头来 我 两 [MASK]  才 是 最 懂 我 的,个,个,-0.043578118085861206,"个, 位, 次","-0.0436, -4.7026, -5.7130"
492,珊记 话 俄 发 左 呢 [MASK]  就 有 好 多 好多 人 关注 俄 噶啦 大家 多 D 支持 啊啊 啊啊 啊啊 。,条,发,-2.2269127368927,"发, 家, 个","-2.2269, -2.3901, -2.5853"
493,这 是 一 [MASK] 大大 的  我 想 知道 答案,个,个,-0.23334096372127533,"个, 篇, 张","-0.2333, -3.2275, -3.5622"
494,"六点 准时  , 很 亢奋 , 沿海 南 下 , 第一 [MASK] 走 。",次,次,-0.49205318093299866,"次, 班, 个","-0.4921, -2.6820, -3.0635"
