new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
485,"看见 陈大可 她 我 就 想起 了 我 前 [MASK] 准 老婆婆 , 我 还 不 能 像 李小璐 那么 面 , 打 起来 就 不 好 了 啦 , 我 这 也 是 为 和谐 社会 做 贡献 , 祝你 早日 找到 大面 瓜 媳妇儿 。",任,任,-0.25160083174705505,"任, 世, 辈","-0.2516, -2.8127, -2.8245"
486,"这 是 游人 曾 为 龙庆峡 拟 的 一 [MASK] 对联 , 或许 , 它 道出 了 这 片奇山 丽水 的 底蕴 。",副,副,-0.08084351569414139,"副, 幅, 对","-0.0808, -3.0044, -4.5945"
487,"扇面 墙 背面 塑 有 玲珑 别致 的 须弥山 , 山间 塑有 罗汉 狮象 等 , 中部 有 一 [MASK] 明代 彩塑 观音 坐像 , 头 戴 宝冠 , 肩 披 璎珞 飘带 , 胸 臂 裸露 圆润 , 一 足踏莲 , 一 足 踞起 , 双 手 抚膝 。",尊,尊,-0.09403394907712936,"尊, 座, 个","-0.0940, -2.6851, -5.4755"
488,四 期 不 看 城画然 後 好像 不 認識 了 翻 兩三頁 就 是 篇 想 假裝 不 是 廣告 的 廣告 大膽 的 配圖 一 大 [MASK] 密密麻麻 的 文字 原來 的 小 清新 大 希望 去 哪 兒了,片,堆,-0.12099314481019974,"堆, 串, 篇","-0.1210, -3.6032, -3.7300"
489,很 久 没有 坐 过 家 里 的 公车 了 去 问 朋友 结果 朋友 一 [MASK] 看 外星人 的 样子 说道 你 还是 不 是 梅州 人好 郁闷 啊,副,脸,-0.5621314644813538,"脸, 副, 个","-0.5621, -1.2500, -2.9720"
490,"刚刚 在 德克萨斯 扑克 游戏 中 与 同桌 PK , 以 一 [MASK] 葫芦 牌型 赢取 了 198 筹码 !",手,个,-1.1814031600952148,"个, 张, 种","-1.1814, -1.7540, -2.2536"
491,到头来 我 两 [MASK] 妹妹 才 是 最 懂 我 的,个,个,-0.02090645208954811,"个, 位, 家","-0.0209, -4.0676, -6.8810"
492,珊记 话 俄 发 左 呢 [MASK] 微博 就 有 好 多 好多 人 关注 俄 噶啦 大家 多 D 支持 啊啊 啊啊 啊啊 。,条,个,-0.46844521164894104,"个, 发, 条","-0.4684, -1.7244, -2.4918"
493,这 是 一 [MASK] 大大 的 赌注 我 想 知道 答案,个,场,-0.7261021733283997,"场, 个, 次","-0.7261, -0.9464, -3.0725"
494,"六点 准时 走 , 很 亢奋 , 沿海 南 下 , 第一 [MASK] 走 。",次,次,-0.06507768481969833,"次, 步, 个","-0.0651, -4.1128, -4.1286"
495,鹏哥 畅姐 喜乐 会 男生 女生 冬季 巨制 鹏哥 畅姐 喜乐 会 新 一 [MASK] 活力 星 主播 今晚 继续 为 你 带来 我 是 K 歌王 !,波,代,-0.4396081566810608,"代, 届, 季","-0.4396, -1.5595, -3.4290"
496,"一 [MASK] 面下 肚 , 今天 消耗 比较 大 , 比较 饿 。",碗,碗,-0.43306952714920044,"碗, 个, 顿","-0.4331, -2.7562, -2.9588"
497,灌水 表情 灌水 表情 看到 瘦 白鸽 的 博文 一 [MASK] 创业者 的 创业 半 年 总结 有感而发 的 评论 。,位,位,-0.7685002088546753,"位, 个, 篇","-0.7685, -1.0050, -2.6436"
498,"一 [MASK] 撕心裂肺 的 声音 在 屋内 回荡 , 走出 房门 依然 萦绕 耳边 。",种,阵,-0.923534631729126,"阵, 个, 串","-0.9235, -1.5582, -2.7094"
499,"人生 第一 [MASK] 手机 是 长虹 A366 , 现在 用 索尼 爱立信 U100i 雅锐 Yari 。",部,部,-0.28021296858787537,"部, 台, 支","-0.2802, -1.8630, -3.4483"
500,"如果 你 系 广州 甘 我 年三十 晚 都 唔使 一 [MASK] 人 系 屋 企 过 , 特然 觉得 好 Lonely 今晚 好 想 同 你 去 party 啊 。",个,个,-0.03957296162843704,"个, 班, 家","-0.0396, -4.0744, -4.3269"
501,"一 睡 高 枕头 就 落枕 , 一 [MASK] 痛 啊 白痴妹",个,个,-1.1700598001480103,"个, 声, 阵","-1.1701, -2.4278, -2.5350"
502,"过年 第一 [MASK] 利是 , 期待 老豆 封",封,个,-0.7196858525276184,"个, 块, 份","-0.7197, -3.0698, -3.1194"
503,对说 四 [MASK] 新年 快乐 新 的 一 年 比赛 继续 加油,锅,句,-1.6364490985870361,"句, 声, 个","-1.6364, -1.9357, -2.6375"
504,我 第一 [MASK] 自己 挑 的 nike 曾 记得 在 王府井 买 的,双,件,-1.1082097291946411,"件, 个, 次","-1.1082, -1.6073, -1.7163"
505,"亲 , 很 棒 的 宝贝 噢 满 468 [MASK] 邮丸 美 化妆品 专卖 正品 白金 至 10500",包,包,-0.0005811949376948178,"包, 起, 行","-0.0006, -8.8575, -9.0676"
506,爱 欧迪 J3 比较 适合 哪 [MASK] 类型 的 音乐 呢 ?,种,种,-0.6837799549102783,"种, 个, 些","-0.6838, -1.2955, -1.5219"
507,"还 记得 去年 也 是 下 着 小 雪 , 地上 积 了 薄薄 的 一 [MASK] 雪 。",层,层,-0.017390144988894463,"层, 片, 圈","-0.0174, -4.5699, -6.4737"
508,不 要 等 十几 [MASK] 人 把 事情 闹 大 再 去 解决 。,家,个,-0.019282644614577293,"个, 代, 家","-0.0193, -4.9487, -6.4476"
509,"最 难 消化 的 4 [MASK] 食物 1 冰激凌 会 影响 肠胃 功能 的 正常 运转 , 造成 食物 很 难 消化 , 容易 损伤 脾胃 。",类,种,-0.08866138011217117,"种, 类, 样","-0.0887, -2.5782, -5.9113"
510,"100 多 [MASK] 小 短篇 , 文字 很 美 , 很 柔软 , 淡淡 的 疼惜 和 敏感 的 心 我 所 读到 的 最 温暖 最 孤独 最 伤感 的 书 。",个,个,-0.11623973399400711,"个, 篇, 页","-0.1162, -2.9037, -4.1749"
511,系 2 [MASK] 主席 。,个,届,-1.5094212293624878,"届, 班, 副","-1.5094, -1.5924, -1.7074"
512,"你 设定 的 目标 越 是 高远 , 由于 压力 所 产生 的 动力 也 就 越 大 , 如果 你 能 承受 住 这 [MASK] 压力 , 将 激发 出 你 体内 蕴藏 的 极 大 潜能 。",种,种,-0.3775497078895569,"种, 些, 个","-0.3775, -1.3443, -3.3950"
513,"总 有 一 [MASK] 明天 就 休假 的 感觉 , 呵呵",种,种,-0.019041921943426132,"种, 个, 些","-0.0190, -4.8035, -5.6186"
514,"不管 哪 阵子 , 别 忘 了 , 总 会 有 一 [MASK] 不 嫌弃 你 的 人 , 陪 着 你 , 不 是 一 阵子 , 而 是 一 辈子 。",个,个,-0.04523509368300438,"个, 些, 位","-0.0452, -3.6312, -5.0493"
515,"什么 言语 都 没有 , 只有 晚安 两 [MASK] 字 , 意味 深长 。",个,个,-0.005123126320540905,"个, 行, 句","-0.0051, -5.3671, -9.2289"
516,昨晚 居然 遇到 一 [MASK] 这 高傲 的 乞丐 买 吃 的 给 他 居然 不 要 强滴,个,个,-0.10678239166736603,"个, 位, 群","-0.1068, -3.2302, -4.4242"
517,一 农妇 初 [MASK] 进城 !,次,次,-0.014534808695316315,"次, 步, 点","-0.0145, -4.5605, -7.3102"
518,"经过 一 天 的 折腾 终于 回到 家 吃 了 两 大 [MASK] 鸡汤 外加 米饭 , 我 的 大肚腩 好像 又 略微 的 鼓 起来 了 哦 。",碗,碗,-0.112791046500206,"碗, 锅, 杯","-0.1128, -3.3979, -4.1244"
519,上传 了 2 [MASK] 照片 到 相册 LOVE,张,张,-0.017653219401836395,"张, 组, 个","-0.0177, -5.3989, -5.5151"
520,居然 还 混 了 [MASK] 座儿 嘻嘻,个,个,-0.28859061002731323,"个, 名, 把","-0.2886, -3.3914, -3.5059"
521,"每 [MASK] 抬头 看 夜空 , 终于 发现 , 最美 还是 从前 。",次,次,-0.011785302311182022,"次, 个, 回","-0.0118, -5.5393, -5.6798"
522,"主持 一 [MASK] 家 , 劳心 劳力 胼手胝足 , 讲 的 是 毅力 非 手腕 。",个,个,-0.10604119300842285,"个, 回, 家","-0.1060, -3.6514, -4.2715"
523,山珍 海味 比 不 起 家裏 的 一 [MASK] 簡餐 啊 。,席,般,-1.5348036289215088,"般, 份, 些","-1.5348, -1.8496, -1.8998"
524,"又 在 抽屉 里 发现 了 这个 , 还 有 一 [MASK] 民国 时期 的 铜币 。",枚,枚,-1.3333829641342163,"枚, 个, 些","-1.3334, -1.6048, -2.0352"
525,准备 年货 过 年 招待 亲友 四 [MASK] 坚果 千万 别 买 霉变 坚果 有 致癌 危险 炒焦 的 坚果 可 致癌 美容 的 坚果损 健康 口味 太重 的 坚果 易 变质 。,种,种,-0.4381621181964874,"种, 类, 款","-0.4382, -1.6149, -2.2564"
526,"不 是 我 心眼 小 , 只是 我 心 太 小 , 只 能 装下 一 [MASK] 人 。",个,个,-0.024639315903186798,"个, 群, 些","-0.0246, -5.1008, -5.6430"
527,能 置 办好 一 [MASK] 酒菜 是 种 本事 !,桌,桌,-0.07568850368261337,"桌, 盘, 顿","-0.0757, -4.0071, -5.0445"
528,若曦 对 十 爷挺 残忍 [MASK] 惊心 还行 看 着 嘲笑偶 吧 。,步,点,-1.4509320259094238,"点, 个, 样","-1.4509, -2.4721, -2.7661"
529,姓 胡 的 你 [MASK] 混蛋 你 他 妈 的 居然 有 外遇 !,个,个,-0.12497265636920929,"个, 家, 群","-0.1250, -3.1498, -4.5360"
530,", 我 投给 了 佟丽娅 这 1 [MASK] 选项 。",个,个,-0.01887025684118271,"个, 号, 项","-0.0189, -5.5367, -5.7291"
531,"国内 的 摇滚圈 , 画面 感 很 强 的 , 中国 摇滚 这么 多 年 , 需要 一 [MASK] 本质 摇滚 的 人 来 关注 。",个,个,-0.740067720413208,"个, 些, 批","-0.7401, -1.6413, -1.9350"
532,不 能 承受 生命 之 轻 我们 身边 有 三 [MASK] 人 朋友 敌人 非 敌 非 友 的 人 。,种,种,-0.20058751106262207,"种, 类, 个","-0.2006, -2.3725, -2.4983"
533,"现 已 有 5 [MASK] 工人 , 连 我 才 凑 够 满额 。",名,名,-0.4732895493507385,"名, 个, 位","-0.4733, -1.6237, -1.9429"
534,"我 在 龙年 送 大礼 , Ipad 送 你 大 转盘 活动 中 抽 中 二 [MASK] 奖 镭拓 腕托 鼠标垫 地址",等,等,-0.00955175794661045,"等, 手, 次","-0.0096, -6.0894, -6.1237"
535,嘿嘿 寒假 要 狂 体 电影 今 [MASK] 稳人 陪 我 挑战 恐怖片,次,个,-1.5610079765319824,"个, 世, 只","-1.5610, -1.8891, -2.7330"
536,"一 [MASK] 同学 非要 给 我 介绍 男朋友 , 我 说 必须 符合 我 的 要求 才 能 去 见面 , 不 能 随随便便 就 去 见 !",个,个,-0.23386014997959137,"个, 位, 次","-0.2339, -1.7279, -4.7303"
537,"现在 的 利物浦 一 [MASK] 牛逼 人物 , 神锋卡罗尔 大师 亨德森 飞翼 马克西 铁 卫 约翰逊",堆,个,-1.1672208309173584,"个, 些, 代","-1.1672, -1.1822, -2.8260"
538,"我 参与 了 发起 的 投票 每 年 春节 前 你 都 会 做 什么 准备 , 我 投给 了 打扫 房间 , 清 杂物 这 5 [MASK] 选项 。",个,个,-0.004467258229851723,"个, 种, 项","-0.0045, -6.2352, -6.9582"
539,第三 [MASK] 越狱 。,次,次,-1.4440271854400635,"次, 步, 个","-1.4440, -1.7941, -1.9683"
540,"这 [MASK] 冷冷 的 天气 真 不 想 出去 啊 刚 考完 试 也 不 急着 看书 无聊 地 在 床 上 打滚 , 余光 刚好 扫 过 的 3 DS 不 不 行 不 行 不 行 !",种,样,-0.5185579061508179,"样, 种, 个","-0.5186, -1.0770, -2.9142"
541,"脑子 真 疼 初 七 [MASK] 小 人 , 回家 歹饺子 哈哈",管,发,-1.1804744005203247,"发, 个, 下","-1.1805, -1.9434, -2.0572"
542,"打扮 得 如此 粉嫩 斯文 , 却 在 如厕 后 展示 了 你 颠覆性 的 一 [MASK] 临门一脚 冲厕 所 !",面,次,-0.5732471346855164,"次, 个, 种","-0.5732, -1.7267, -2.7070"
543,"工作 动态 在 新春 佳节 合家 团聚 之际 , 华山 东路 派出所 也 以 传统 方式 欢度 佳节 全 [MASK] 民警 自 除夕 至 年初一 , 全天候 坚守 在 辖区 圆通 寺 圆通山 , 为 群众 平安 进香 快乐 出游 排忧 解难 保驾 护航 。",所,队,-1.286712884902954,"队, 所, 部","-1.2867, -1.3195, -1.5468"
544,"好不容易 睡 [MASK] 懒觉 , 还是 自己 逼 自己 的 , 本来 六点半 就 醒了",个,个,-0.006189207546412945,"个, 回, 起","-0.0062, -6.4764, -6.6686"
545,"她 嫌 男友 当 着 朋友 没有 给 留 面子 , 便 拿起 一 [MASK] 汽油 , 用 打火机 点燃 。",瓶,瓶,-0.9816771149635315,"瓶, 桶, 罐","-0.9817, -1.1621, -2.3462"
546,那 一 [MASK] 会 笑 的 女孩 她 是 不 是 死 了 。,个,个,-0.029963107779622078,"个, 位, 只","-0.0300, -4.4243, -5.9037"
547,在 存完 压岁 钱 回家 之后 我 偷偷 的 喝 了 一 [MASK] 红酒 感觉 头 有 点晕 啊啊 啊 不 会 吧 我 不 会 这么 弱 吧,杯,杯,-1.0211071968078613,"杯, 口, 瓶","-1.0211, -1.3935, -2.0614"
548,发表 了 一 [MASK] 转载 博文 转载 单车 万 里 藏 地 行摄 抵达 拉萨,篇,篇,-0.1086316928267479,"篇, 些, 段","-0.1086, -3.3808, -4.0389"
549,"龙年 第一 [MASK] 愿望 , 希望 今天 高速 堵车 !",个,个,-0.003709452459588647,"个, 件, 条","-0.0037, -7.2939, -7.7783"
550,"第一 站 是 民族 博物馆 , 广西 有 12 [MASK] 少数 民族 , 这里 展出 了 各 少数 民族 的 衣 食 住行 文化 。",个,个,-0.041479311883449554,"个, 种, 位","-0.0415, -3.3404, -6.5797"
551,我们 这 [MASK] 玩 了 10 几 年 的 老友 都 渐渐 迈入 三十 的 队伍 了 。,波,些,-0.6071226000785828,"些, 个, 位","-0.6071, -1.6843, -2.6240"
552,可以 睡 到 现在 真 是 一 [MASK] 享受,种,种,-0.05527245253324509,"种, 个, 件","-0.0553, -3.4968, -4.6001"
553,但 几十 [MASK] 电杆 经过 努力 还是 全部 运 到位 。,根,根,-0.4728112816810608,"根, 个, 支","-0.4728, -1.7743, -2.5685"
554,"有些 事 只 能 自己 去 度过 , 这 世界 上 根本 没有 一 [MASK] 东西 叫 感同身受 。",种,种,-0.7214916944503784,"种, 样, 个","-0.7215, -1.1250, -2.2013"
555,"都 他丫 的 这个 时间 段 了 , 还 TMD 的 放 十万 响 的 那 [MASK] 挂鞭 。",种,个,-1.0198161602020264,"个, 种, 些","-1.0198, -2.0113, -2.5448"
556,无奈 被 [MASK] 小 女孩 给 喝 倒 了,个,个,-0.03664414957165718,"个, 位, 家","-0.0366, -5.1023, -5.4902"
557,只 想 问 一 [MASK] 故人 可 安好 ?,句,句,-0.6796998977661133,"句, 声, 下","-0.6797, -1.4193, -1.8129"
558,"年终 奖 什么 时候 才 能 到手 啊 , 缺 钱 , 缺 钱 , 银行 里 还 有 一 大 [MASK] 债 等 着 还 那",堆,堆,-0.09073317795991898,"堆, 笔, 把","-0.0907, -2.8744, -4.2136"
559,"于是 我 接着 说 : “ 我们 本来 的 地球 是 在 一个 宇宙 里 , ‘ 克丽丝汀 号 ’ 到 达 了 那个 宇宙 的 边缘 , 也 就 是 那 [MASK] 黑色 的 带状 物 。",条,个,-0.6590579748153687,"个, 些, 种","-0.6591, -1.3667, -2.0558"
560,印度 要求 5 [MASK] 外国 记者 离开 克什米尔,名,名,-0.019826214760541916,"名, 位, 个","-0.0198, -4.5555, -4.9474"
561,"上 周 925 播放 了 品冠 的 后来 的 我们 , 今天 是 起床 , 这 [MASK] 概率 很 小 , 而 对 我 有 特殊 意义 的 起床 很少 有 人 知道 。",种,个,-0.09952805191278458,"个, 种, 些","-0.0995, -2.6482, -4.3155"
562,"记录 一下 , 第一 [MASK] 工作 电话 , 颜 。",个,个,-0.1350267082452774,"个, 次, 条","-0.1350, -2.9746, -4.1653"
563,斗 [MASK] 地主 我 容易 吗 ?,个,级,-1.4207477569580078,"级, 个, 名","-1.4207, -1.8643, -2.5487"
564,"看到 董卿 报幕 说 , 接下来 为 大家 带来 一 [MASK] 充满 激情 的 表演 。",段,场,-0.45341455936431885,"场, 个, 次","-0.4534, -1.9963, -2.5388"
565,"失眠 了 , 昨天 的 一 [MASK] 谈话 , 让 我 倍感 压力 之 大 。",席,次,-0.5166841745376587,"次, 个, 段","-0.5167, -1.8539, -2.2981"
566,"新 中国 成立 , 1949 年 9 月 27 日 , 在 中国 人民 政治 协商 会议 第一 [MASK] 全体 会议 上 , 通过 使用 世界 上 通用 的 公历 纪元 , 把 公历 的 元月 一日 定为 元旦 , 俗称 阳历年 。",届,届,-0.01828513666987419,"届, 次, 回","-0.0183, -4.0110, -12.9479"
567,董卿 第三 [MASK] 衣服 了,套,件,-0.3642025887966156,"件, 套, 身","-0.3642, -1.5218, -3.8297"
568,再 推荐 一 [MASK] 独立 乐队 Cults 。,个,个,-0.8460211753845215,"个, 些, 下","-0.8460, -1.8122, -1.9169"
569,皇冠 信誉 健维士 水 夫人 润年 大豆 异 黄酮 同时 补钙 送 30 [MASK] 羊 胎素 6000,粒,粒,-0.6653910279273987,"粒, 颗, 片","-0.6654, -2.3255, -2.3531"
570,"有 好些 同学 , 真的 要 想 一 [MASK] 才 能 对 上号 , 惭愧 啊 。",阵,下,-0.17067661881446838,"下, 点, 些","-0.1707, -3.4700, -3.5637"
571,"跟 我 说 这 [MASK] 话 的 人 , 你 还 记得 吗 ?",句,些,-0.6075546145439148,"些, 句, 段","-0.6076, -1.2088, -2.7770"
572,"坐 班车 时 碰见 一 [MASK] 学生 , 结果 更 一 衣 时 边上 一 人 问 我 你 是 倪老师 吗 我 是 向东 的 学生 。",批,个,-0.6768694519996643,"个, 位, 群","-0.6769, -1.8975, -2.0770"
573,"下午 加 了 点 奶粉 , 夜 里 睡 半 小时 就 醒 , 还 常 放屁 , 哭闹 要 竖 抱 , 应该 是 消化不良 , 刚 喂 了 半 [MASK] 妈咪 爱 。",包,瓶,-1.3975462913513184,"瓶, 个, 杯","-1.3975, -1.4184, -2.2901"
574,"传闻 梁洛施 对 李泽楷 下降 头 , 两 [MASK] 尸油 分别 擦在 嘴唇 和 舌头 上 。",瓶,滴,-1.5816752910614014,"滴, 瓶, 种","-1.5817, -2.2579, -2.6277"
575,粉藍色 Powder blue Vaaleansinisi auml Ljusbl aring 粉藍色 是 一 種淡淡 的 素淨 的 顔色給人 一 種憂郁 的 清新 的 感覺 粉藍讓人 感到 心平氣 和 粉藍讓 人 想到 幾近 透明 的 天空 有 一 [MASK] 純潔 的 雲遮擋,片,朵,-0.7769451141357422,"朵, 片, 些","-0.7769, -0.8063, -3.8207"
576,"今日 虽然 被 M P 喷 了 一 [MASK] 口水 , 但 也 算是 有所 突破 了 , 虽然 只 是 一 小 步 。",脸,口,-0.8964120149612427,"口, 些, 点","-0.8964, -2.0575, -2.6984"
577,"没有 吃 晚饭 , 喝 了 两 [MASK] 奶 。",次,杯,-1.5265096426010132,"杯, 瓶, 口","-1.5265, -1.5595, -1.8778"
578,一 [MASK] 人 放 在 心 里 琢磨 。,个,个,-0.1831628680229187,"个, 般, 些","-0.1832, -2.3669, -3.4528"
579,"我删 了 那 [MASK] 微薄 , 不 代表 事情 不 存在 了 !",条,些,-0.7444140315055847,"些, 个, 段","-0.7444, -1.6419, -2.7899"
580,"看 两 [MASK] GA , 我 立刻 觉得 我 又 活 过来 了 。",集,眼,-0.2858809232711792,"眼, 张, 个","-0.2859, -2.3268, -3.3848"
581,姨妈 家 里 的 几 [MASK] 呆 鱼 。,条,条,-0.5707719326019287,"条, 只, 个","-0.5708, -1.3211, -2.6701"
582,你 我 只有 一 [MASK] 联络 的 方式 !,种,个,-0.4543503522872925,"个, 种, 次","-0.4544, -1.0944, -4.7961"
583,"早安 面对 阳光 , 忽 的 一 [MASK] , 飞奔 公司 , 想 着 不 要 迟到 啊 结果 真 没 迟到 !",声,下,-1.1340608596801758,"下, 声, 个","-1.1341, -1.7457, -1.9599"
584,"当 你 想起 这 [MASK] 事 不 再 烦恼 或 有 太 多 想法 时 你 就 真的 放下 了 , 开心 开心",件,件,-0.13489143550395966,"件, 些, 种","-0.1349, -2.2299, -4.8235"
585,回来 记得 来 [MASK] 信息 电话 微博 !,个,个,-0.6184618473052979,"个, 发, 回","-0.6185, -1.4053, -3.0347"
586,"好听 又 好看 的 曲儿 清早 一 听 , 嗨 皮 一 天 自然 卷 坐 在 巷口 的 那 [MASK] 男女",对,对,-0.22315403819084167,"对, 些, 个","-0.2232, -2.3312, -3.1080"
587,"要 回家 了 , 静静 说 一起 吃 [MASK] 饭 , 是 不 是 要 给 她 说 彭 和 露露 的 事情 , 我 在 纠结 , 是 不 是 该 有 自己 的 小 秘密 ?",个,个,-0.6236785650253296,"个, 顿, 点","-0.6237, -0.9546, -3.9187"
588,曩谟 三 满 哆母驮喃阿钵啰 底贺 多 舍娑 曩喃怛侄 他 唵佉佉佉呬 佉呬吽吽 入 嚩啰 入 嚩啰钵 啰入 嚩啰钵 啰入 嚩啰 底瑟姹底瑟姹瑟 致哩 瑟致哩 娑癹吒 娑癹吒 [MASK] 底迦室 哩曳娑 嚩诃,扇,波,-2.3318114280700684,"波, 顶, 首","-2.3318, -3.3015, -3.4429"
589,给 大家 介绍 [MASK] 新 护肤品 LA MER 海蓝 之 谜,个,些,-0.9359769225120544,"些, 个, 下","-0.9360, -1.2884, -1.8966"
590,饭店 门囗 发现 一 [MASK] 鸡,只,只,-0.1619889885187149,"只, 条, 群","-0.1620, -3.0032, -4.4492"
591,"看 [MASK] 视频 都 要 复制 , 搜索 , 找 youku 的 链接 , 打开 。",个,个,-0.5669171810150146,"个, 些, 片","-0.5669, -2.5937, -2.8080"
592,这么 大 [MASK] 骨头 !,个,块,-0.20779666304588318,"块, 个, 条","-0.2078, -2.4622, -3.5858"
593,岁末 了 还 窝 了 一 [MASK] 火,肚子,把,-0.9102009534835815,"把, 个, 锅","-0.9102, -2.3015, -2.3814"
594,"新 一 年 开始 啦 , 我 不 希望 自己 明年 还 是 这个 样子 , 我 会 努力 抓住 每 [MASK] 机会 , 争取 早日 实现 自己 的 短期 目标 !",次,个,-0.17624567449092865,"个, 次, 种","-0.1762, -1.8397, -8.2794"
595,"在 花园 发现 到 一 [MASK] 走动 的 物体 在 草地 上 兜圈圈 , 传说 中 的 晨 运",个,个,-0.6505898833274841,"个, 只, 些","-0.6506, -1.9300, -2.0206"
596,仲要 一 [MASK] 假 话话 为 你 好 !,口,句,-1.039419174194336,"句, 个, 点","-1.0394, -1.8930, -2.3170"
597,再 丑 也 是 一 [MASK] 青春 无敌 的 样子 !,副,副,-0.3243173062801361,"副, 个, 种","-0.3243, -1.8123, -3.0265"
598,"我 竟然 做 了 生命套 , 而且 还 弄 了 [MASK] 骑士 护手 。",个,个,-0.21157720685005188,"个, 只, 条","-0.2116, -2.8414, -4.0586"
599,真 系 太 多 謝超哥 送 我 噶 12 [MASK] 粟 一 燒宜家 食剩 4 包咯 哈哈 !,包,包,-0.097542904317379,"包, 袋, 盒","-0.0975, -3.4053, -4.3139"
600,"初一 凌晨 一 [MASK] 人 不 回家 , 聚众 打麻 将 要 通宵 啊 , 好 尴尬",伙,个,-0.48324716091156006,"个, 家, 堆","-0.4832, -1.3833, -2.8884"
601,大 清早 的 一 出 小 区 门口 就 看到 一 [MASK] 尸体 这 算 RP 嘛,具,具,-0.2559754550457001,"具, 堆, 个","-0.2560, -2.9825, -3.1012"
602,"我 只 能 像 [MASK] 老人家 一样 瑟瑟 度过 冬天 , 盼望 春天 的 到来 , 春天 来 不 了 , 就 只 能 盼望 尽早 回 广州 了 。",个,个,-0.06471757590770721,"个, 位, 些","-0.0647, -3.3787, -4.4144"
603,boss 30 哪 [MASK] 国家 脱口而出 百度 一下 。,个,个,-0.1461068093776703,"个, 些, 种","-0.1461, -2.0342, -6.0138"
604,"今天 老公 陪我 逛 了 整天 , 结果 买 的 都 是 他 的 东西 我 只 收获 了 一 [MASK] 美食 , 大过 年 的 , 减肥 的 事 回 苏州 再 说 吧",餐,些,-0.6985119581222534,"些, 顿, 堆","-0.6985, -2.4446, -2.6168"
605,春卷 吃 [MASK] 睡觉觉,点,餐,-1.6068346500396729,"餐, 包, 面","-1.6068, -1.6966, -2.0179"
606,"距 食 [MASK] 软糖 食 得 好 狰狞 , 其实 系 米 距 食 太 多 零食 搞 到 无 胃口 食饭 , 但 家姐话 应该 五 关 事 , 系 距 失恋 , 无 胃口 了 。",粒,粒,-1.5451951026916504,"粒, 点, 个","-1.5452, -2.1039, -2.2547"
607,"好 喜欢 这 [MASK] 皮肤 , 都 来 下载 吧 我 刚 通过 分享 了 搜狗 皮肤 Light year 维尼 夫妇 巧克力 爱 下载 地址",款,个,-0.46926823258399963,"个, 款, 些","-0.4693, -1.2355, -3.9474"
608,"听 妈妈 电话 听 的 我 真 要 崩溃 了 , 我 心 里 真 快 承受 不 了 了 , 这 [MASK] 关爱 , 我 快 窒息 了",种,种,-0.7943062782287598,"种, 份, 个","-0.7943, -1.8432, -2.0420"
609,"面對 強國 的 大 [MASK] 大款 , 狗 與豬 終於 認衰 !",批,款,-0.773880660533905,"款, 批, 位","-0.7739, -2.1602, -2.6633"
610,"亲们 , 我 家 最近 人气 关注 度 最高 宝贝 新西兰 品牌 原装 进口 Heitiki 婴幼儿 宝宝 奶粉 二 [MASK] 金装包邮 分亨 给 大家 , 有 图 有 真相",段,代,-1.2300374507904053,"代, 手, 层","-1.2300, -1.8264, -2.0790"
611,"早上 的 的士 摸样 了 , 拦 了 半 [MASK] 小时 拦 不 到 , 好不容易 拦 到 , 快要 上 三环 , 手机 又 忘 拿 了 , 又 回去 拿 !",个,个,-5.006915671401657e-05,"个, 把, 点","-0.0001, -10.5255, -12.4660"
612,我 爱 丁 先生 156 想 你 的 第三 天 那 [MASK] 年,些,个,-0.6010159254074097,"个, 些, 样","-0.6010, -0.9621, -4.1538"
613,"范冰冰 这 [MASK] 经典 黑色 组合 凸显 腰身 , 强调 了 S 形 曲线 , 值得 向 大家 推荐 。",身,款,-0.914600133895874,"款, 个, 套","-0.9146, -1.4540, -2.6192"
614,"剑侠 世界 我 在 电信 吉祥区 葬花吟 武夷山 , 这里 是 五千万 人 的 江湖 , 萝莉御姐 任 你 挑选 , 抱 [MASK] 妞儿 回家 过冬咯 !",个,个,-0.13689608871936798,"个, 起, 点","-0.1369, -3.1375, -3.6110"
615,这 两 天 粉丝 每 天 一 [MASK] 人,个,个,-1.327858805656433,"个, 堆, 班","-1.3279, -1.3938, -2.5151"
616,"每 [MASK] 人 身体 棒棒 , 感情 也 顺风 顺水 !",个,个,-0.013625945895910263,"个, 家, 对","-0.0136, -4.5015, -7.6716"
617,"可以 说 : 现在 农村 市场 的 现状 一方面 是 疲软 , 另一方面 是 有效 供给 不足 , 形成 这样 一 [MASK] 局面 的 原因 何在 ?",种,个,-0.48943930864334106,"个, 种, 些","-0.4894, -0.9602, -6.9529"
618,签阿签阿签阿 可以 噶话 果断 签阿之前 阿里纳斯 就 话 区 想来 LA 啦 老 将 底薪区 都 话 受 如果 真 系 签佐班尼斯 慈世平 阿里纳斯 想象 下 尼 三 [MASK] 搞 屎棍 系 埋 一齐 会 发生 咩事 分享 图片,件,个,-0.394668310880661,"个, 位, 名","-0.3947, -2.2431, -4.1833"
619,"咿咿 是 最 下面 的 那 [MASK] 大 鸭子 , 呀呀 是 上面 的 小 鸭子 。",个,只,-0.07831387221813202,"只, 个, 条","-0.0783, -3.0578, -4.7597"
